Id,TAGS_MODIFIED
50447036,"['python-3.x', 'pandas', 'dataframe']"
50445829,['c++']
50425314,"['java', 'hibernate', 'jpa']"
50418475,"['c', 'for-loop']"
50458683,['javascript']
50458144,['rust']
49803563,"['javascript', 'jquery', 'html', 'svg']"
50428520,['javascript']
50448697,['angular']
50437038,['excel']
49804514,"['python', 'python-3.x', 'events']"
49805522,['python']
50423458,"['node.js', 'file', 'express']"
50427712,['php']
50458007,"['php', 'html', 'css']"
49044000,"['php', 'html']"
50431775,"['javascript', 'html', 'css', 'twitter-bootstrap']"
50454392,"['android', 'listview', 'android-recyclerview']"
49803575,"['python-3.x', 'elasticsearch']"
50419768,"['python', 'django']"
50445423,"['vba', 'excel-vba', 'excel']"
49047469,['c#']
50428471,['android']
50443280,"['json', 'angular', 'http']"
50431079,"['android', 'unity3d']"
49802492,"['postgresql', 'asp.net-core']"
50451663,"['javascript', 'jquery', 'html']"
50455799,"['c#', 'linq', 'lambda']"
50448862,"['javascript', 'reactjs', 'react-native']"
50427824,"['django', 'django-rest-framework']"
50425743,"['laravel', 'api', 'ionic-framework']"
50461864,"['windows', 'scipy']"
50458339,"['python', 'json', 'list', 'dictionary', 'for-loop']"
50420161,"['javascript', 'html', 'css']"
50435254,"['c#', 'linq']"
50463738,"['javascript', 'html', 'reactjs']"
50424785,"['javascript', 'css']"
50461868,"['python', 'dictionary']"
50447479,"['angular', 'angular-material']"
48438944,['android']
50426818,['android']
50447737,['python']
50441801,['api']
49803856,['c#']
50461840,"['android', 'tensorflow', 'machine-learning']"
50454941,['jupyter-notebook']
49805997,"['java', 'string']"
50461205,"['javascript', 'jquery']"
49044846,['javascript']
50446994,"['javascript', 'ajax']"
50428126,"['c#', 'database']"
50426919,['python']
50462557,"['python', 'django', 'django-models']"
50432995,"['angular', 'firebase']"
50457429,['jquery']
50456389,"['c++', 'function', 'c++11']"
48106282,"['javascript', 'php', 'angularjs', 'codeigniter']"
50428869,['c']
50455965,['c#']
49044642,"['python', 'python-2.7']"
50437626,"['git', 'jenkins']"
50441365,"['python', 'c', 'python-2.7']"
50427770,"['listview', 'dart', 'flutter']"
50448050,['maven']
50463595,['react-native']
50462502,"['javascript', 'php', 'ajax', 'laravel-5']"
50557063,['matrix']
50455126,"['php', 'html', 'css']"
50460073,['vb.net']
50436148,['python']
50427701,"['php', 'wordpress']"
50443629,"['c#', 'xaml', 'listview', 'xamarin', 'xamarin.forms']"
50435433,['python']
50427228,"['python', 'tkinter']"
50433666,['matlab']
50420602,"['php', 'ubuntu']"
50423489,['python']
50441136,['c#']
50435714,['ffmpeg']
50432623,"['php', 'arrays']"
49802316,['git']
50444270,"['java', 'git']"
50435109,['python']
50453121,"['python', 'logging']"
50418413,['ms-access']
50446049,['delphi']
50428780,"['javascript', 'google-chrome']"
50450282,"['node.js', 'aws-lambda']"
50431638,"['python', 'python-3.x', 'tkinter']"
50435482,['java']
49046690,['r']
50461556,"['c++', 'multithreading', 'macos']"
50431301,"['php', 'wordpress', 'woocommerce']"
50428014,"['mysql', 'sql']"
50452579,"['sql', 'sql-server']"
50445836,"['python-2.7', 'tkinter']"
50437527,"['regex', 'perl']"
49801973,"['java', 'hibernate']"
49046237,['mysql']
50439233,"['hibernate', 'spring-boot']"
50422789,"['python', 'html']"
48438927,"['sql', 'sql-server']"
50462591,"['java', 'spring', 'eclipse', 'spring-boot']"
50437416,"['android', 'server']"
50448851,"['ios', 'xcode', 'uitableview']"
50452817,"['javascript', 'angular']"
49047544,"['css', 'html5']"
50455252,"['r', 'shiny']"
50424356,"['javascript', 'php', 'jquery', 'html', 'ajax']"
50557020,"['c#', 'unity3d']"
48438811,['sql-server']
50439238,"['java', 'forms', 'date']"
50461800,['android']
50455104,"['c#', 'visual-studio-code']"
50419685,"['java', 'android', 'json']"
49804639,['react-native']
50462432,['javascript']
50458676,"['mysql', 'sql']"
50461031,"['mongodb', 'python-2.7']"
49805017,"['r', 'shiny']"
48439067,['c++']
50430195,"['php', 'wordpress']"
50438148,"['machine-learning', 'neural-network']"
50457598,"['ruby-on-rails', 'ruby', 'forms']"
50447592,"['javascript', 'jquery', 'html']"
50459182,['java']
49047341,['java']
50455111,"['css', 'svg', 'angular5']"
50435809,"['machine-learning', 'neural-network']"
50418279,"['java', 'generics']"
49044354,"['java', 'android', 'android-fragments']"
49047552,"['javascript', 'php', 'html', 'mysql']"
49803963,"['javascript', 'css']"
50417709,"['python', 'python-3.x', 'tensorflow']"
50461820,"['javascript', 'ecmascript-6']"
50460673,"['python', 'pandas']"
48106567,"['html', 'css']"
50453179,"['javascript', 'arrays', 'reactjs']"
50434315,"['google-chrome', 'svg']"
50450652,"['reactjs', 'ecmascript-6', 'redux']"
50437865,"['python', 'arrays', 'numpy', 'scipy']"
50446143,['sql-server']
50421590,"['python', 'arrays', 'numpy']"
50429944,"['c++', 'templates']"
50431221,"['python', 'apache-spark', 'pyspark']"
49802022,"['java', 'android', 'android-studio']"
50444378,"['python', 'python-3.x', 'list']"
48439315,['asp.net-mvc']
50460348,['android']
50457321,"['java', 'android']"
50423619,"['java', 'android', 'spring']"
50463853,"['php', 'csv']"
50456052,"['html', 'wordpress', 'css3']"
49804147,"['python', 'django', 'csv']"
50431396,"['r', 'dplyr']"
50457865,['haskell']
50436118,"['windows', 'go']"
50453426,"['angular', 'angular5']"
49045940,"['sass', 'visual-studio-2017']"
50419691,"['javascript', 'jquery']"
50447383,['java']
50433036,['d3.js']
50455542,"['javascript', 'jquery', 'django']"
50435840,['javascript']
50417644,"['json', 'powershell']"
50419808,"['c++', 'qt']"
50459227,['python']
50418016,['ios']
50454874,['matlab']
50423837,['xcode']
49045284,['php']
50423120,['model-view-controller']
50432899,['database']
48438828,['ms-access']
50421190,"['java', 'swing']"
50443815,"['java', 'android', 'kotlin']"
50454621,"['numpy', 'matplotlib']"
50418667,['algorithm']
50456552,"['java', 'performance', 'aws-lambda']"
48437759,"['qt', 'csv']"
50452933,"['docker', 'hyperledger-fabric']"
50452535,['python-3.x']
49044014,"['javascript', 'nginx', 'ionic-framework', 'amazon-ec2']"
49803762,['ruby-on-rails']
50433687,"['java', 'android']"
50422944,"['node.js', 'aws-lambda']"
50463209,"['java', 'list', 'java-8']"
50418429,"['python', 'python-2.7', 'pyspark']"
48439490,['java']
49802219,"['c#', 'xml', 'unity3d']"
50458561,['c#']
48106758,['javascript']
50434147,['react-native']
50453774,"['python', 'pandas', 'numpy']"
50450750,['typescript']
50458536,['swift']
50459115,['sql']
50452276,['powershell']
50433657,"['c#', 'xml']"
50456644,['c++']
50429325,"['python', 'python-2.7', 'function']"
50421236,"['python', 'python-3.x']"
49045298,['swift']
50427851,['javascript']
50451865,"['json', 'go']"
50439793,['r']
49048192,"['javascript', 'jquery', 'css']"
50420979,['azure']
50444591,['c++']
49047932,"['javascript', 'jquery', 'html', 'css']"
50445316,['swift']
50418738,"['c#', 'asynchronous']"
50430556,"['python', 'dataframe', 'matplotlib']"
50423274,['database']
50425636,['java']
50441210,['r']
50435149,"['java', 'android', 'database']"
49051024,"['php', 'html', 'xml']"
50424365,['java']
50457194,"['reactjs', 'webpack']"
50454380,"['asp.net', 'angular']"
50456603,"['sql', 'oracle']"
49046212,['android']
50438066,"['python', 'function', 'numpy']"
50429622,['python']
49047386,"['python', 'mysql', 'django', 'django-models']"
50460034,['android']
48106123,"['sql', 'ruby-on-rails']"
50453647,"['spring', 'security', 'authentication', 'spring-security']"
50441179,"['php', 'html', 'sql']"
50430766,"['javascript', 'css']"
49806366,['opencv']
50451372,"['php', 'mysql']"
50453473,"['html', 'css']"
50457888,"['c++', 'multithreading', 'c++11']"
48437438,['angular']
50459006,['list']
50460272,"['java', 'android']"
48437561,['android']
50453173,"['r', 'function']"
50446849,['java']
50443250,"['java', 'android']"
50448899,['mysql']
49046317,"['python', 'pandas', 'dataframe', 'merge']"
49803104,['dplyr']
50442253,"['python', 'opencv']"
50423327,['reactjs']
50436878,['bash']
50451647,"['ios', 'swift']"
50419494,"['javascript', 'android']"
50417388,['android']
50447274,"['javascript', 'jquery']"
49047138,"['bash', 'shell', 'logging']"
49805562,['woocommerce']
50459131,['eclipse']
50457961,"['java', 'if-statement']"
48438296,"['ios', 'objective-c']"
50455562,"['java', 'hibernate', 'jpa']"
50447553,['php']
50423879,"['json', 'firebase']"
49045911,"['node.js', 'angular', 'mongodb', 'typescript', 'ionic3']"
50448986,"['python', 'python-3.x', 'pdf', 'merge']"
50452486,"['angular', 'angular-material']"
50450819,"['.net', 'ssl']"
50430530,['c#']
50430145,"['java', 'spring', 'spring-mvc', 'spring-boot']"
50421508,"['python', 'multithreading', 'python-3.x']"
50449103,"['python', 'mysql', 'django', 'database', 'sqlite']"
50429253,"['ios', 'swift', 'loops']"
48437484,"['java', 'android']"
49045640,"['java', 'selenium', 'selenium-webdriver']"
49044381,['visual-studio']
48438676,"['firebase', 'google-cloud-firestore']"
50417556,['php']
49045716,['java']
49804636,['algorithm']
50463546,"['vb.net', 'visual-studio']"
50436341,"['python', 'django']"
50417390,['c#']
50435138,"['r', 'regex']"
50420544,"['macos', 'apache', 'debugging']"
50459802,['sql-server']
49807307,"['regex', 'perl']"
49045069,"['xml', 'python-3.x']"
50425665,"['python', 'pandas']"
50428281,['ruby-on-rails']
50448800,"['ios', 'swift']"
49045582,"['node.js', 'express']"
49806586,['python']
49804217,"['html', 'css']"
50455793,"['mysql', 'django', 'python-3.x', 'heroku']"
50449569,"['r', 'vector']"
50429086,"['java', 'listview', 'javafx']"
50423372,"['node.js', 'google-cloud-platform']"
50437685,"['php', 'html', 'css']"
50436823,"['javascript', 'android', 'html', 'css']"
50421958,"['python', 'function']"
48437818,"['ruby-on-rails', 'elasticsearch']"
50437185,['ruby-on-rails']
50449736,['reactjs']
49803338,"['android', 'android-studio']"
50446828,"['c++', 'qt']"
50441456,"['c#', 'asp.net', 'asp.net-mvc', 'authentication', 'asp.net-core']"
50439575,"['android', 'xamarin.android']"
49043795,['asp.net-mvc']
50422357,"['javascript', 'vue.js', 'vuejs2']"
50419164,"['powershell', 'batch-file', 'merge']"
48438497,"['excel', 'ms-access']"
49806064,"['sql', 'database', 'postgresql']"
50454114,"['javascript', 'ajax']"
50429692,"['python', 'image', 'python-2.7', 'image-processing']"
48438355,"['javascript', 'node.js']"
50463564,"['java', 'android']"
49043940,['android']
50463728,"['php', 'laravel', 'facebook', 'curl']"
50450279,"['python', 'python-3.x']"
50447035,"['oracle', 'plsql']"
50460390,"['laravel', 'laravel-5']"
50450555,"['sql', 'postgresql', 'email']"
49048473,"['c#', 'wpf', 'azure', 'events']"
49803425,"['javascript', 'node.js', 'express']"
50461558,['azure']
50455974,"['python', 'loops']"
50460366,"['c#', 'selenium']"
50433953,"['javascript', 'reactjs']"
50456002,"['xamarin', 'xamarin.forms']"
49044117,"['php', 'mysql']"
50434900,"['c#', 'wpf']"
50439631,"['c#', 'arrays']"
50459202,['jenkins']
50440433,"['java', 'android']"
50419907,"['c#', '.net', 'sockets']"
50422905,"['javascript', 'php', 'jquery']"
49043990,"['mysql', 'sql']"
50426658,"['java', 'android']"
48439153,"['python', 'machine-learning']"
50449444,"['swift', 'xcode']"
50434689,['java']
50417731,"['python', 'flask']"
50428659,"['git', 'macos', 'visual-studio-code']"
50439248,"['java', 'spring']"
50456339,"['java', 'android']"
50462908,"['python', 'lambda']"
50418494,['r']
50433369,['django']
50438674,"['python', 'opencv', 'testing']"
49807278,"['javascript', 'arrays', 'd3.js', 'graph', 'data-binding']"
49045858,"['sql', 'json', 'sql-server']"
50418298,"['mysql', 'sql', 'database']"
50449354,"['php', 'curl']"
50419648,"['c++', 'class']"
50438941,"['python', 'pdf']"
49803189,"['java', 'spring', 'spring-boot']"
49803436,"['node.js', 'angular']"
50431970,['c']
50452250,['c#']
49804979,"['wordpress', 'angular', 'rest', 'cookies']"
48438553,['javascript']
50430423,"['angular', 'ionic-framework', 'rxjs']"
50430398,"['c#', 'web-services', 'soap']"
50458542,"['python', 'visual-studio-code']"
49046721,"['php', 'laravel']"
50432037,"['php', 'sql', 'laravel', 'laravel-5', 'eloquent']"
50459117,['eclipse']
48106650,['android-studio']
49805657,['r']
50441784,['user-interface']
50453541,['c++']
50447821,['jquery']
50433387,"['swift', 'opencv']"
50420062,"['php', 'arrays']"
50445590,"['c++', 'qt']"
50429556,['laravel']
50459207,"['c++', 'parsing']"
49807202,['r']
50441649,"['javascript', 'function']"
50419417,"['mysql', 'bash', 'shell', 'mysqli']"
50452670,"['ios', 'swift']"
50459481,['lambda']
50427012,"['javascript', 'python', 'dictionary', 'object']"
50435902,"['java', 'android', 'firebase', 'firebase-database']"
50457268,['azure']
50456840,"['python', 'tensorflow', 'keras']"
50440973,"['javascript', 'node.js', 'mongoose']"
50431901,"['vba', 'excel-vba', 'excel']"
50443262,['c++']
50419202,"['mysql', 'docker']"
49804480,"['javascript', 'algorithm', 'ecmascript-6']"
49046942,['postgresql']
50430084,"['r', 'shiny']"
49045292,"['jquery', 'html', 'css']"
50456349,['javascript']
50433757,"['python', 'python-3.x', 'pandas']"
49047801,"['php', 'laravel-5']"
50451397,"['javascript', 'jquery']"
49805203,"['ruby-on-rails', 'elasticsearch']"
50450152,"['javascript', 'jquery', 'html']"
50462692,['bash']
50444892,['tensorflow']
50459024,"['python', 'tensorflow']"
50423859,['php']
50430748,"['python', 'pandas']"
50434754,['oracle']
50450362,"['java', 'angular', 'typescript', 'web']"
50420969,['python']
50464066,"['javascript', 'model-view-controller']"
50446553,"['android', 'sqlite']"
50447999,"['reactjs', 'firebase']"
49044043,['eclipse']
50463407,"['ios', 'xcode']"
50442279,['android']
50453828,"['java', 'android']"
50438725,"['java', 'maven']"
49804041,['ios']
50461910,['webpack']
50451802,['groovy']
49804115,"['php', 'laravel']"
50421440,"['android', 'firebase', 'android-recyclerview']"
50461876,"['python', 'soap']"
50427815,"['swift', 'xcode']"
50448572,"['c++', 'templates']"
50456765,"['python', 'python-3.x']"
48439439,"['javascript', 'node.js', 'npm']"
50463844,"['asp.net-mvc', 'redirect']"
49044255,"['android', 'amazon-web-services', 'unity3d']"
50420099,['php']
50448992,['angularjs']
50458493,['java']
50423753,['angular']
50458049,['laravel']
50460505,"['python', 'django', 'django-models', 'django-rest-framework']"
50439562,"['java', 'android-studio']"
50458395,['database']
50437800,['json']
50433540,"['javascript', 'html', 'css', 'dom']"
49044386,['angular']
50437712,"['reactjs', 'redux']"
50449994,"['powershell', 'azure']"
50419509,"['android-layout', 'android-studio']"
50451515,['sql-server']
49047235,"['javascript', 'jquery', 'html']"
50424720,"['c++', 'templates']"
50442699,"['java', 'json']"
50461037,['hyperledger-fabric']
49043647,['java']
50456595,['.net']
50455599,['sql']
50417321,['ios']
50450383,"['asp.net', 'vb.net']"
50439708,"['ios', 'objective-c']"
50445789,"['c', 'gcc']"
49047192,"['vba', 'excel-vba', 'excel']"
49805004,"['angular', 'rxjs']"
50458305,"['python', 'python-3.x']"
50441006,['java']
50449009,"['php', 'c', 'sockets', 'http']"
50448149,"['database', 'laravel', 'eloquent']"
50447199,"['python', 'c']"
50427431,['r']
50417576,['python']
50429339,"['amazon-web-services', 'amazon-s3']"
50425803,"['css', 'css3', 'input', 'flexbox']"
50446541,"['android', 'angular', 'ionic-framework']"
50442905,"['android', 'android-layout']"
50463138,"['python', 'python-3.x', 'elasticsearch']"
50450525,['react-native']
49805389,"['python', 'tkinter']"
50455979,['excel']
50434280,['ionic-framework']
50463213,['java']
50442039,"['javascript', 'webpack']"
50439394,"['html', 'css']"
50445237,"['asp.net', 'vb.net']"
49045979,"['android', 'multithreading']"
50462774,['git']
50441062,"['c#', 'asp.net-core']"
50448446,"['python', 'windows', 'tensorflow', 'keras']"
50455893,"['asp.net-mvc', 'entity-framework']"
50431679,['linux']
49803216,['swift']
50424898,"['c#', 'asp.net-core']"
50446365,"['php', 'amazon-s3', 'ffmpeg']"
49047838,"['c++', 'templates']"
49802648,"['html', 'css', 'twitter-bootstrap']"
50430945,"['c++', 'inheritance']"
49047982,"['c#', '.net']"
50420164,"['.net', 'windows']"
50458640,['r']
50436970,"['c#', 'visual-studio-2017']"
50441600,['php']
50435278,"['javascript', 'jquery', 'api', 'google-maps']"
50452718,['java']
50451026,['pdf']
49807057,"['jquery', 'css3']"
49803013,['typescript']
50457777,"['javascript', 'security', 'encryption']"
49045413,"['angular', 'ionic-framework', 'ionic3']"
50419337,['vb.net']
50453961,"['c#', 'asp.net-core']"
50445077,['java']
50427643,"['jpa', 'intellij-idea']"
50420289,['java']
49805476,['node.js']
50448941,"['javascript', 'ecmascript-6']"
50447006,"['list', 'haskell']"
50431761,"['python', 'python-3.x']"
49046580,"['http', 'redirect', 'web']"
49044050,['android']
50443403,"['java', 'android']"
50424451,"['c#', 'wpf']"
50444307,"['python-3.x', 'numpy']"
50431820,['node.js']
50460008,['java']
48105949,"['php', 'codeigniter']"
50450532,['angularjs']
50426158,"['javascript', 'asynchronous', 'promise']"
50421145,['c']
48438773,"['r', 'macos', 'docker']"
50418874,"['node.js', 'firebase', 'google-cloud-functions']"
49805895,"['jquery', 'facebook', 'google-chrome']"
48437721,['javascript']
50437442,['azure']
50449892,['asp.net-core']
50455794,['angularjs']
50448508,['oracle']
50447239,"['c#', 'types']"
50444588,"['ios', 'swift4']"
48438134,['c#']
50423870,['javascript']
50458570,"['ubuntu', 'docker']"
50435693,"['wordpress', 'loops', 'redirect', 'woocommerce']"
50442713,"['c++', 'class']"
50447867,"['javascript', 'html', 'css']"
50427193,"['javascript', 'jquery', 'angularjs']"
50459868,['android']
50463089,"['android', 'xml', 'android-layout']"
50455437,['go']
50434631,"['r', 'matrix']"
50424020,"['javascript', 'jquery']"
50447295,['reactjs']
50419712,"['mongodb', 'mongoose']"
50418902,"['javascript', 'html', 'css']"
50420000,"['java', 'hibernate', 'jpa']"
50436195,['java']
50463113,"['python', 'matplotlib']"
49806998,['c#']
50463966,['java']
49803703,"['c#', '.net', 'sql-server']"
48438463,"['python', 'sockets']"
50420613,"['r', 'merge']"
49804946,"['javascript', 'angularjs']"
50444000,"['wpf', 'xaml']"
50444021,"['mongodb', 'go']"
49045929,"['php', 'mysqli']"
50442481,['django']
49044020,['java']
50424881,['javascript']
50456659,"['php', 'if-statement']"
49046697,"['vue.js', 'vuejs2']"
49048720,"['bash', 'macos', 'shell']"
50422110,"['python', 'python-3.x', 'web-scraping', 'beautifulsoup']"
50451499,"['javascript', 'arrays', 'object']"
50445858,['firebase']
50426238,"['python', 'numpy']"
50428456,"['java', 'spring', 'facebook']"
50424158,"['sql', 'sql-server']"
50433780,['r']
50557136,"['javascript', 'jquery']"
50440174,['c++']
50439227,"['c', 'linux']"
50452449,['android']
50450353,"['javascript', 'angular', 'google-chrome']"
50419398,"['mongodb', 'express', 'mongoose']"
50557029,"['html', 'json', 'image', 'object']"
50419976,"['javascript', 'android', 'ios', 'react-native']"
50456146,"['node.js', 'azure']"
50457528,['excel']
50456543,"['php', 'class']"
49806297,['javascript']
50427837,"['javascript', 'angular']"
50433452,['java']
50435252,"['css', 'angular', 'css3', 'flexbox', 'angular-material']"
50423130,"['javascript', 'reactjs']"
50445783,['java']
50433293,"['c#', 'winforms']"
50420505,"['android', 'firebase', 'firebase-database']"
50457026,"['ruby-on-rails', 'ruby']"
50460591,['bash']
50420165,"['twitter-bootstrap', 'bootstrap-4']"
50460818,['azure']
50420633,"['android', 'listview']"
50464062,['angular']
50429989,"['html', 'css', 'twitter-bootstrap']"
50430801,['excel']
49802928,"['javascript', 'reactjs', 'redux']"
50443381,['python-2.7']
50440907,"['arrays', 'swift']"
50460384,['amazon-web-services']
48439349,"['angular', 'typescript', 'angular5']"
50428211,"['html', 'css']"
50427150,['php']
50424575,"['ios', 'swift']"
50433633,['android']
50463361,"['.net', 'json', 'asp.net-core']"
50455743,['c++']
50461370,"['sql', 'sql-server', 'tsql']"
50420239,"['spring-mvc', 'logging']"
50433005,"['javascript', 'php', 'jquery', 'ajax', 'symfony']"
50434873,['c#']
49047174,"['ios', 'swift', 'uitableview']"
50434144,['android']
50445592,"['c#', 'asp.net-mvc', 'entity-framework', 'oop']"
49804717,"['python-3.x', 'machine-learning']"
49806230,"['ajax', 'laravel']"
50437870,"['android', 'c++', 'qt']"
50425855,['excel']
50429996,"['javascript', 'node.js']"
50421753,['java']
49046434,"['java', 'api', 'http']"
50456954,"['python-2.7', 'pandas']"
50455618,"['python', 'dataframe', 'pyspark']"
50453437,"['python', 'numpy', 'dictionary', 'scipy']"
50458875,"['android', 'database']"
50440898,"['python', 'graph']"
50430177,['dictionary']
50430615,['java']
50457246,['twitter-bootstrap']
49807145,"['sql', 'vb.net', 'encryption']"
50444360,"['sql', 'sql-server']"
50440304,"['powershell', 'iis']"
50451723,"['vba', 'excel-vba', 'excel']"
50433503,"['jquery', 'ajax']"
50461881,"['android', 'gradle']"
49046171,['python']
50427076,"['python', 'mysql']"
50462529,['python']
50459275,"['c', 'arrays']"
48439620,"['mysql', 'sql']"
49804018,['python']
50441623,"['sql', 'oracle', 'plsql']"
50448098,['git']
49806996,['html']
50452821,['amazon-web-services']
50430192,['spring']
50434380,['ffmpeg']
50418084,"['javascript', 'angular', 'typescript']"
50439723,['excel']
50420581,['java']
50427450,['r']
50433083,"['asp.net-core', '.net-core']"
49802375,['go']
50431307,['react-native']
50431209,['ruby']
50448645,"['c#', 'sql-server']"
49044690,['tensorflow']
50450059,"['java', 'android']"
50455609,"['jquery', 'html']"
50421177,['php']
50419214,"['python', 'python-3.x']"
49805691,"['audio', 'ffmpeg']"
50454708,"['php', 'laravel']"
49805949,['javascript']
50447081,['java']
49045299,['python']
50455119,"['sql', 'oracle']"
50441119,"['python', 'docker']"
49802951,"['c++', 'arrays', 'class']"
50461284,['python']
49804191,"['python', 'html', 'django']"
50441725,"['php', 'amazon-web-services', 'amazon-ec2']"
49046046,['r']
50439371,"['python', 'jupyter-notebook']"
50460402,"['python', 'python-3.x', 'python-2.7', 'class', 'object']"
49806673,['go']
50449819,['javascript']
50420035,"['javascript', 'angular', 'angular5']"
50447830,"['java', 'spring-boot']"
50432189,"['python', 'pandas']"
49047857,"['linux', 'macos', 'asp.net-core']"
50430703,['c#']
50438083,"['multithreading', 'python-3.x']"
49804403,"['c#', 'asp.net', 'asp.net-mvc']"
50454779,"['javascript', 'jquery', 'html', 'css']"
50439724,"['php', 'mysql', 'laravel']"
48439144,['jquery']
50446930,"['sql', 'postgresql']"
50423345,"['php', 'laravel', 'laravel-5']"
50456165,['csv']
50440506,"['java', 'sorting']"
50433155,"['python', 'tensorflow', 'machine-learning']"
50447477,"['css', 'css3']"
50442062,"['javascript', 'css', 'reactjs']"
50423057,"['r', 'plot', 'ggplot2']"
50440309,"['python', 'django']"
50453911,"['python', 'tensorflow']"
50451998,"['javascript', 'php']"
50420341,"['sql', 'ms-access', 'select']"
50422004,['reactjs']
49048769,"['android', 'android-layout']"
50446561,"['php', 'codeigniter']"
50463385,"['javascript', 'reactjs', 'testing']"
50425299,"['ios', 'swift']"
50451282,"['javascript', 'php', 'html', 'forms']"
50463579,['algorithm']
50430455,"['javascript', 'html']"
49802407,"['spring', 'spring-boot']"
50441465,['java']
50423076,['python']
49044323,"['javascript', 'axios']"
50435628,['google-chrome']
48438373,['facebook']
50417257,"['python', 'iis', 'logging', 'flask']"
50457038,"['wordpress', 'woocommerce']"
50435410,['java']
50440622,['c#']
49803804,"['json', 'spring', 'hibernate', 'recursion']"
48439243,"['asp.net-mvc', 'list', 'rest']"
50442460,['mysql']
50458015,['c']
50447681,['javascript']
50435581,['google-chrome']
50427493,['datetime']
50438414,"['c#', 'selenium']"
49803738,['d3.js']
50460263,"['amazon-web-services', 'amazon-s3']"
50436065,"['javascript', 'android', 'reactjs', 'performance', 'react-native']"
50428708,"['dart', 'flutter']"
49805472,['apache-spark']
50453527,['java']
49044706,"['android', 'html', 'google-chrome']"
50448763,"['pyspark', 'jupyter-notebook']"
50427885,"['spring', 'spring-boot']"
50456332,"['php', 'mysql', 'forms']"
49048327,"['angularjs', 'spring', 'authentication', 'spring-security']"
49802695,"['reactjs', 'react-router']"
50429969,['c++']
50453941,"['python', 'python-3.x', 'matplotlib']"
50420048,"['java', 'spring']"
50462912,['c#']
50434495,"['ruby', 'windows', 'shell']"
50442958,"['spring-mvc', 'spring-boot']"
50461022,"['javascript', 'php', 'jquery', 'css']"
50433127,"['c#', 'linq']"
50450664,['javascript']
50454993,"['python', 'django']"
50462881,"['c#', 'asp.net-mvc', 'asp.net-core']"
50417511,['apache-kafka']
49044903,"['html', 'css', 'image']"
50437837,"['python', 'python-3.x', 'image-processing', 'graph']"
50445358,['hyperledger-fabric']
50459891,"['javascript', 'reactjs', 'webpack']"
50446004,"['python', 'regex', 'python-3.x']"
50432050,"['sql-server', 'select']"
50427373,['javascript']
49802471,['sql']
49044024,"['excel', 'vba', 'excel-vba']"
50463824,"['sql', 'sql-server']"
48438513,"['javascript', 'c#', 'jquery']"
50422506,['azure']
49807197,['mongodb']
50454661,"['javascript', 'angular', 'typescript', 'angular6']"
50426784,"['spring-mvc', 'spring-boot']"
49803911,['haskell']
50434446,['jquery']
50431526,"['ios', 'if-statement', 'swift4']"
50463409,['jquery']
50441583,"['php', 'html']"
50434121,"['javascript', 'forms']"
49803653,"['javascript', 'reactjs']"
50427760,"['python', 'python-3.x', 'pandas']"
50458251,"['excel', 'vba']"
50444819,['javascript']
50427004,"['vb.net', 'csv']"
50454974,"['javascript', 'string', 'image']"
49807536,"['java', 'android']"
50456122,['angular']
50456434,"['android', 'firebase', 'google-cloud-firestore']"
48438948,"['c#', 'sql-server']"
50438760,"['javascript', 'unit-testing', 'testing']"
50421612,"['java', 'random']"
49804404,['c#']
50457854,['python']
48438932,"['r', 'web-scraping']"
49805656,['java']
48106435,"['excel', 'if-statement']"
50420171,['java']
50422799,"['git', 'docker', 'jenkins']"
50434044,['python']
50419899,['java']
50458133,['scala']
50419394,"['python', 'pandas']"
50438450,['python']
50418759,['html']
49044627,['android']
50425818,"['symfony', 'sorting']"
50447570,['c']
50420248,"['javascript', 'html', 'reactjs', 'parsing']"
50446546,"['apache', '.htaccess']"
50424037,['java']
50443898,['css3']
50425642,"['java', 'parsing', 'pdf']"
50448450,['c++']
50456180,"['c#', 'asp.net-core', 'asp.net-core-2.0']"
50455895,"['html', 'css', 'twitter-bootstrap', 'bootstrap-4']"
50453251,['r']
50458700,"['git', 'jenkins']"
49048702,"['c++', 'visual-studio']"
50451791,"['html', 'css']"
48438243,['pdf']
50450953,"['python', 'html', 'image']"
50434909,['ios']
50442342,"['ios', 'ionic3']"
50420661,['r']
49048109,"['php', 'session']"
50456203,"['c#', 'winforms']"
50463623,['nginx']
49805033,['shell']
50430515,"['laravel', 'laravel-5']"
50418806,"['arrays', 'excel']"
50454536,"['sql', 'postgresql']"
50423045,"['c#', 'regex']"
50418022,"['ios', 'arrays', 'json', 'swift']"
50429279,['javascript']
50456185,['javascript']
50421427,"['python', 'python-3.x']"
50423448,['c']
50439445,['npm']
50457157,"['python', 'django', 'unit-testing']"
49805889,['powershell']
50462979,"['java', 'xml', 'spring']"
50426433,"['c#', 'wpf']"
50430586,['gradle']
50447750,['angular']
50462176,"['javascript', 'reactjs']"
50438930,"['angular', 'typescript', 'webpack']"
49046044,"['php', 'laravel', 'api']"
50431511,['r']
50430685,"['python', 'python-3.x']"
49807060,"['c++', 'c++11']"
50426115,"['php', 'if-statement']"
50427297,"['javascript', 'node.js', 'express', 'authentication']"
50435582,['javascript']
50455705,['git']
50445751,"['php', 'mysql', 'ajax']"
50438088,"['c++', 'class']"
50430619,['javascript']
49806543,['amazon-web-services']
50464053,"['testing', 'gradle']"
50461930,['c#']
